interview__key,interview__id,land_parcels__id,i01_3,i02__0,i02__1,i02__2,i02__3,i02__4,i02__5,i02__6,i02__7,i03,i04,i05,i06,i07__1,i07__2,i07__3,i07__4,i07__5,i07__6,i07__7,i07__8,i07__9,i07__10,i07__11,i07__96,i08,i09,i10,i11,i12,i13
45-57-68-80,3b40ca5d101d4bce8bc829e367bf42f2,1,Allocated By Government,1.0,,,,,,,,Bungoma,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
18-10-28-07,bd2422149f5542ffa49c249ccd367762,1,Purchased,1.0,,,,,,,,West Pokot,Private,Freehold,Sale Agreement,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
14-81-28-40,3e416993013245e4985d16135674e634,1,Allocated By Family Member,1.0,,,,,,,,Bungoma,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
03-08-37-33,5813e1c72c4e435bab6b7a6378ca1abc,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30-42-92,1dd1e25b6e364d2592764927ede8af73,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,Yes,,Slightly Likely,Intra-family
52-46-56-02,1e4abbecc6f947c3b7f08e7f8aa36038,1,Purchased,1.0,,,,,,,,Busia,Community land,Customary,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
21-35-24-99,6083ff7397ec43aba525b83c207d8c9d,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
16-60-41-79,405a0f6b81fd40108600644b710481e1,1,Purchased,1.0,,,,,,,,Baringo,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
16-60-41-79,405a0f6b81fd40108600644b710481e1,2,Rented In Short-Term (&lt; 3 Years),1.0,,,,,,,,Baringo,Private,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
75-62-80-31,4921b81d89f644d4b2909b381266fee0,1,Purchased,2.0,,,,,,,,Baringo,Private,Freehold,Sale Agreement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative ,No,Other (Specify),Not at all Likely,
24-26-77-53,3bba72bfd3bc490d958784a11fc4d6b5,1,Allocated By Family Member,1.0,,,,,,,,Baringo,Private,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
80-07-28-12,6792b14034a04187a10fb53c0159a2b7,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Slightly Likely,Intra-family
76-51-13-82,7c28e8b0f73d462fb93de9e7f2c91420,1,Purchased,1.0,,,,,,,,Kericho,Private,Freehold,Sale Agreement,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Slightly Likely,"Corruption in land administration system (e.g., forgery of documents etc.)"
53-95-23-46,7d5a3c772d2a4be593a8cae5f10354e0,1,Purchased,1.0,,,,,,,,Baringo,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
53-95-23-46,7d5a3c772d2a4be593a8cae5f10354e0,2,Purchased,1.0,,,,,,,,Baringo,Private,Freehold,Sale Agreement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
75-33-41-34,76b547494ff5432796d5a44c182e7980,1,Inherited,1.0,,,,,,,,Kwale,Private,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
40-05-81-04,7f4c3c7512b247e5a7f8f0651181114c,1,Purchased,1.0,,,,,,,,Kilifi,Private,Freehold,Transfer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
42-85-81-26,944df32dde5540ce988022df68af3e67,1,Purchased,1.0,,,,,,,,Laikipia,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
71-36-98-37,00b2c45487864758ac16c57a9799b470,1,Inherited,1.0,,,,,,,,Meru,Private,Freehold,Trust deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
53-92-99-51,95848f852bc149d9ac0c7ed19ea07555,1,Inherited,1.0,,,,,,,,Makueni,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
30-55-15-93,86c5872980df4eb89f43822ff3dd9c9e,1,Inherited,1.0,,,,,,,,Uasin Gishu,Private,Freehold,Allotment letters,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
92-70-62-92,25cea0609a314a4c83caa49881bd77ca,1,Inherited,1.0,,,,,,,,Murang'a,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
64-46-60-68,4e2d0d4708a8466dac74e5a4b08b9364,1,Inherited,1.0,,,,,,,,Meru,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
95-79-17-61,b13738e8e3a04712a459dac79f92cee9,1,Purchased,1.0,,,,,,,,Murang'a,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
71-26-10-65,21df1ac4a2b14936b36fb846f4e1a235,1,Inherited,1.0,,,,,,,,Murang'a,Private,Don't Know,Don't Know,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
13-12-53-25,9381499c7f3048f5bdf1951ff8d29881,1,Inherited,1.0,,,,,,,,Meru,Private,Freehold,Transfer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
05-56-31-02,bb8f255432c64e15a1b01d35498a8cb6,1,Inherited,1.0,,,,,,,,Baringo,Community land,Customary,Trust deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),Yes,,Not at all Likely,
78-95-35-03,4beafb26fe5c487ebbeaf32b5c5a1395,1,Purchased,1.0,,,,,,,,Kitui,Private,Freehold,Sale Agreement,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
81-93-30-47,c73a2503919f4815b5eece93bfba6c8a,1,Purchased,1.0,,,,,,,,Uasin Gishu,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
95-59-41-10,97b9f85889fd4273b747b03249bf0e76,1,Allocated By Family Member,1.0,,,,,,,,Tharaka-Nithi,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
64-31-69-11,22e1ae76455943eba1b8e16451b7346d,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
09-21-64-09,20a72df2a343420f9f8b3c574865ea78,1,Allocated By Family Member,1.0,,,,,,,,Bungoma,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
91-92-62-96,db0ebb5c0388474da8223627272c639c,1,Inherited,1.0,,,,,,,,Baringo,Private,Freehold,Transfer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
56-80-78-40,3c11c2d08d904660b30c323fd51d2c6c,1,Inherited,1.0,,,,,,,,Samburu,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
62-56-94-48,3d020555e357439fbf59c20e91bb0c37,1,Allocated By  Non Relative,1.0,,,,,,,,Samburu,Community land,Customary,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
82-73-93-12,c08bf9cf456c442b8ca23a7d9d8de25a,1,Purchased,1.0,,,,,,,,Laikipia,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
43-27-89-48,e602b7ab0f744427b10554c1c8d73543,1,Inherited,1.0,,,,,,,,Baringo,Private,Freehold,Transfer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
72-93-68-33,3ed84c46cf354295a3a5013fc2d94380,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,Allotment letters,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
84-45-38-02,4628be8ddadb49ad898527ca20fbf146,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Moderately Likely,Intra-family
58-53-11-93,4a2f27f8c5ba4119b521d1283d7616ff,1,Purchased,1.0,,,,,,,,Busia,Private,Freehold,Transfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
58-53-11-93,4a2f27f8c5ba4119b521d1283d7616ff,2,Purchased,1.0,,,,,,,,Busia,Private,Freehold,Transfer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
58-53-11-93,4a2f27f8c5ba4119b521d1283d7616ff,3,Purchased,1.0,,,,,,,,Samburu,Private,Freehold,Allotment letters,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
12-43-76-64,f26da52a4f7d47fd9bbee525cf2760af,1,Inherited,1.0,,,,,,,,Meru,Private,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,Don't Know,,Not at all Likely,
34-91-25-04,6a89a2b33a9c4a158a9f11dbd481ddb4,1,Inherited,1.0,,,,,,,,Turkana,Private,Leasehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
01-00-14-96,89876b58289e4d79bc535e6d8a9276f2,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
45-49-69-77,8021da5ec73c430a92ab12a3994fc2ec,1,Purchased,1.0,,,,,,,,Busia,Community land,Customary,Allotment letters,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
90-63-20-20,79276b544b3c487cb989c9bb611a35fc,1,Allocated By Government,1.0,,,,,,,,Samburu,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
46-43-15-49,76604d8f43d347339e99085b1bd1405c,1,Allocated By Government,1.0,,,,,,,,Samburu,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
62-72-36-64,b07dcd0b05a143bfb009991ef9f2f50c,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
75-89-30-42,7ae692f8a167461898264a2f81141d26,1,Purchased,1.0,,,,,,,,Busia,Community land,Customary,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
73-68-36-19,7660eb5f7b8c4993a72fd8c7c962f7c6,1,Allocated By Government,7.0,,,,,,,,Samburu,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
31-75-49-17,b38d672ac11a42d6960ededb91dbc7e8,1,Allocated By Government,1.0,,,,,,,,Samburu,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
90-66-87-41,975e482d37b142368619110d0da98f18,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
50-55-19-05,acf3011162a445d6baf37c452a78952b,1,Inherited,1.0,,,,,,,,Kericho,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
97-10-82-25,77cef47a825a4ab98eb1b8e54ebf5fac,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
49-18-40-41,b88c732f8fa340589dabb9a8ddd6b1be,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
49-18-40-41,b88c732f8fa340589dabb9a8ddd6b1be,2,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
14-61-19-55,b83943402da7467bb2d5c3f6da73647a,2,Purchased,2.0,,,,,,,,Samburu,Private,Freehold,Allotment letters,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
14-61-19-55,b83943402da7467bb2d5c3f6da73647a,3,Purchased,1.0,,,,,,,,Samburu,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
49-39-45-99,b9d043d9329948759b788b756f4f2eaa,1,Inherited,1.0,,,,,,,,Turkana,Community land,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
49-39-45-99,b9d043d9329948759b788b756f4f2eaa,2,Inherited,1.0,,,,,,,,Turkana,Community land,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
93-11-42-85,ad667195815f4905bcfc7ffc0b9e05d5,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
10-30-98-64,c6551a05e16b45bbb4bada5786ceb2ac,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,Allotment letters,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Moderately Likely,Death of spouse
85-57-85-27,b2c80ba711d349dfb9af9c40f296dbeb,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
72-57-74-85,b392edadadb34eb68299c826c546c09b,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Moderately Likely,Intra-family
66-34-87-96,f6b0078cf7a544ebb47fe353708a8852,1,Allocated By Government,1.0,,,,,,,,Samburu,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
22-71-35-63,2eb5e18f9be946b88287caad13329557,1,Gift,1.0,,,,,,,,Siaya,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Slightly Likely,Intra-family
04-27-89-22,0d243d7dea634583b6afb211ae652988,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
92-78-89-62,c880f698a74249d780e7ce5b27731b5f,1,Allocated By Family Member,1.0,2.0,,,,,,,Turkana,Private,Customary,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
44-68-34-74,f9f212fca42d4d21a9cb046a87e9a755,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Slightly Likely,Intra-family
91-31-02-14,cac6ea43f5754b0ab970b90d4b592712,1,Purchased,1.0,,,,,,,,Kakamega,Private,Freehold,Sale Agreement,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
76-60-65-15,fce1f648e5c142ed814470718348c9b0,1,Inherited,1.0,,,,,,,,Busia,Community land,Customary,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
56-51-66-04,caef7866fd9e403493406f5391eef74e,1,Allocated By Government,1.0,,,,,,,,Samburu,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
31-42-65-20,005a48bdebd24e3daddc339f815ccebc,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
46-84-34-99,d2f1f6134d6a4523b41cdc3a4093c8c4,1,Inherited,2.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
45-83-46-17,80b04977a1984995892a670f836dea15,1,Purchased,1.0,2.0,,,,,,,Turkana,Private,Leasehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
00-16-10-84,14e5920c61f943b39a4ab51f65946e99,1,Inherited,1.0,,,,,,,,Turkana,Community land,Freehold,None,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
00-16-10-84,14e5920c61f943b39a4ab51f65946e99,2,Allocated By Government,1.0,,,,,,,,Turkana,Community land,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
95-54-45-67,8525aed966d44c09bbbb58d641163be5,1,Inherited,1.0,,,,,,,,Turkana,Community land,Customary,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
99-48-49-56,d4c3f50d77b84c14b7762e80c9ecbaf9,1,Purchased,1.0,,,,,,,,Migori,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
25-07-09-59,05cd548e1eba4f3ab11292af32dc966b,1,Purchased,1.0,,,,,,,,Makueni,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
11-70-24-07,1b7064fcbd654071979516cd5b7b5f91,1,Allocated By Family Member,1.0,,,,,,,,Turkana,Community land,Customary,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
97-56-93-48,3944209da07a44869d3df55358f90ece,1,Inherited,1.0,,,,,,,,Mandera,Private,Freehold,Allotment letters,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
58-95-83-95,e0df6005682446f1847641acb832cd02,1,Inherited,1.0,,,,,,,,Migori,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
33-05-42-07,33bc2b4f20614a6dbbc6cff779632c94,1,Inherited,1.0,,,,,,,,Kirinyaga,Private,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,Yes,,Not at all Likely,
13-02-65-79,356c08dcca014d90bfd5cbead164d09c,1,Allocated By Government,1.0,,,,,,,,Nyeri,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
23-34-12-65,35318c467ced403baa90669a60f6f689,1,Purchased,1.0,,,,,,,,Mombasa,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
67-09-59-57,4d1b43c9d6b748ecb4b60a7bf586253d,1,Allocated By Family Member,1.0,,,,,,,,Kakamega,Private,Freehold,Transfer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
59-09-38-34,20cdd56aed19497d8bb20dcb417bbbf2,1,Purchased,1.0,,,,,,,,Vihiga,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
40-55-29-47,50871b93cc5a4746bd3763bbdf0c5822,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
75-00-38-36,eb51f92db7164c47a42ec6154f5f550c,1,Allocated By Family Member,1.0,,,,,,,,Turkana,Community land,Customary,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative ,No,Other (Specify),Not at all Likely,
86-59-63-50,ed17efde1cf54f1c8884a7b18ade5b34,1,Purchased,1.0,,,,,,,,Garissa,Community land,Freehold,Sale Agreement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
81-39-75-74,e271998a714545a9a5cb7ec784ef1931,1,Purchased,1.0,,,,,,,,Busia,Community land,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
52-28-55-58,90cfcfca72df464894be094f7546091e,1,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
19-33-84-78,9ca8092c775f45709f12f78f3ce4ef99,1,Purchased,1.0,,,,,,,,Elgeyo-Marakwet,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
19-33-84-78,9ca8092c775f45709f12f78f3ce4ef99,2,Inherited,1.0,,,,,,,,Elgeyo-Marakwet,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
05-37-07-13,94a1e8e2ff084fc29ff5f9d747634e21,1,Purchased,1.0,,,,,,,,Migori,Private,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
05-37-07-13,94a1e8e2ff084fc29ff5f9d747634e21,2,Inherited,1.0,,,,,,,,Migori,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
04-69-65-64,5d1b4dc58dea4336af662a2ae30c70de,1,Allocated By Family Member,1.0,,,,,,,,Turkana,Private,Leasehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
16-21-72-16,9d7df0623f6d4700b6a35278375799b0,1,Inherited,1.0,,,,,,,,Kakamega,Private,Leasehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
53-72-61-64,60951ad9086847149b1312387452af56,1,Purchased,1.0,,,,,,,,Kakamega,Private,Freehold,Sale Agreement,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
64-61-70-23,0f50b3a2e7f84591a2a8483ac973dee2,1,Inherited,1.0,,,,,,,,Mandera,Private,Freehold,Allotment letters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
