ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-10-01,53.52512855254875,46.52182610782992,61.558523209154906,53.52512855254875,53.52512855254875,0.19524131484373958,0.19524131484373958,0.19524131484373958,0.19524131484373958,0.19524131484373958,0.19524131484373958,0.0,0.0,0.0,53.72036986739249
2012-11-01,53.73072974472859,46.485903571035855,62.03914173822769,53.73072974472859,53.73072974472859,0.2634889470864768,0.2634889470864768,0.2634889470864768,0.2634889470864768,0.2634889470864768,0.2634889470864768,0.0,0.0,0.0,53.99421869181507
2012-12-01,53.929698640386505,46.011578599948834,60.45745422161169,53.929698640386505,53.929698640386505,-0.5727170301685839,-0.5727170301685839,-0.5727170301685839,-0.5727170301685839,-0.5727170301685839,-0.5727170301685839,0.0,0.0,0.0,53.35698161021792
2013-01-01,54.135299832566346,46.87774091208589,62.23429383463423,54.135299832566346,54.135299832566346,0.4578676043070166,0.4578676043070166,0.4578676043070166,0.4578676043070166,0.4578676043070166,0.4578676043070166,0.0,0.0,0.0,54.593167436873365
2013-02-01,54.34090102474618,45.85661499447222,61.219142706743554,54.34090102474618,54.34090102474618,-0.5251274547530468,-0.5251274547530468,-0.5251274547530468,-0.5251274547530468,-0.5251274547530468,-0.5251274547530468,0.0,0.0,0.0,53.815773569993134
2013-03-01,54.41618435890966,45.60184862771159,61.023169647765734,54.41618435890966,54.41618435890966,-1.2554111490289694,-1.2554111490289694,-1.2554111490289694,-1.2554111490289694,-1.2554111490289694,-1.2554111490289694,0.0,0.0,0.0,53.16077320988069
2013-04-01,54.49953376459066,45.83458201501355,60.066969596185594,54.49953376459066,54.49953376459066,-2.0870431080755054,-2.0870431080755054,-2.0870431080755054,-2.0870431080755054,-2.0870431080755054,-2.0870431080755054,0.0,0.0,0.0,52.41249065651515
2013-05-01,54.58019447976582,48.12230481552843,62.732696038984386,54.58019447976582,54.58019447976582,1.224886388943302,1.224886388943302,1.224886388943302,1.224886388943302,1.224886388943302,1.224886388943302,0.0,0.0,0.0,55.805080868709126
2013-06-01,54.66354388544681,48.85410293269176,62.76775082872852,54.66354388544681,54.66354388544681,1.277476002294677,1.277476002294677,1.277476002294677,1.277476002294677,1.277476002294677,1.277476002294677,0.0,0.0,0.0,55.94101988774149
2013-07-01,54.74420460062199,49.13124546248803,63.93286132670797,54.74420460062199,54.74420460062199,1.397089880768908,1.397089880768908,1.397089880768908,1.397089880768908,1.397089880768908,1.397089880768908,0.0,0.0,0.0,56.1412944813909
2013-08-01,54.742914316749335,47.12918451526509,62.40015922425461,54.742914316749335,54.742914316749335,0.3588341457995769,0.3588341457995769,0.3588341457995769,0.3588341457995769,0.3588341457995769,0.3588341457995769,0.0,0.0,0.0,55.10174846254891
2013-09-01,54.74162403287668,46.33494851681558,61.88119669432635,54.74162403287668,54.74162403287668,-0.7044566646247106,-0.7044566646247106,-0.7044566646247106,-0.7044566646247106,-0.7044566646247106,-0.7044566646247106,0.0,0.0,0.0,54.03716736825197
2013-10-01,54.74037537106444,47.989110571481895,62.34253101484463,54.74037537106444,54.74037537106444,0.049474587138784096,0.049474587138784096,0.049474587138784096,0.049474587138784096,0.049474587138784096,0.049474587138784096,0.0,0.0,0.0,54.78984995820322
2013-11-01,54.73908508719178,47.34738874002098,61.671457268754246,54.73908508719178,54.73908508719178,0.142317434532437,0.142317434532437,0.142317434532437,0.142317434532437,0.142317434532437,0.142317434532437,0.0,0.0,0.0,54.88140252172422
2013-12-01,54.737836425379534,46.99546752054788,61.6609827678589,54.737836425379534,54.737836425379534,-0.40990542676283476,-0.40990542676283476,-0.40990542676283476,-0.40990542676283476,-0.40990542676283476,-0.40990542676283476,0.0,0.0,0.0,54.3279309986167
2014-01-01,54.73654614150687,47.929983777102194,62.882908363544615,54.73654614150687,54.73654614150687,0.3567096551694552,0.3567096551694552,0.3567096551694552,0.3567096551694552,0.3567096551694552,0.3567096551694552,0.0,0.0,0.0,55.093255796676324
2014-02-01,54.724383442574876,46.42314154388008,61.48328255507472,54.724383442574876,54.724383442574876,-0.6381984551070732,-0.6381984551070732,-0.6381984551070732,-0.6381984551070732,-0.6381984551070732,-0.6381984551070732,0.0,0.0,0.0,54.0861849874678
2014-03-01,54.71339777902339,46.074748176929646,60.64400679222616,54.71339777902339,54.71339777902339,-1.3820701819759031,-1.3820701819759031,-1.3820701819759031,-1.3820701819759031,-1.3820701819759031,-1.3820701819759031,0.0,0.0,0.0,53.33132759704748
2014-04-01,54.70123508009138,45.5395506839991,61.256747059717405,54.70123508009138,54.70123508009138,-1.3856540804050332,-1.3856540804050332,-1.3856540804050332,-1.3856540804050332,-1.3856540804050332,-1.3856540804050332,0.0,0.0,0.0,53.31558099968635
2014-05-01,54.689464726286225,48.511493821233444,63.508783929942076,54.689464726286225,54.689464726286225,0.9312545376240697,0.9312545376240697,0.9312545376240697,0.9312545376240697,0.9312545376240697,0.9312545376240697,0.0,0.0,0.0,55.620719263910296
2014-06-01,54.67730202735421,48.389320237243936,62.361645142624155,54.67730202735421,54.67730202735421,0.9432968827254077,0.9432968827254077,0.9432968827254077,0.9432968827254077,0.9432968827254077,0.9432968827254077,0.0,0.0,0.0,55.620598910079615
2014-07-01,54.665530905560296,48.493706207527566,63.23441924806797,54.665530905560296,54.665530905560296,1.3305630981130003,1.3305630981130003,1.3305630981130003,1.3305630981130003,1.3305630981130003,1.3305630981130003,0.0,0.0,0.0,55.9960940036733
2014-08-01,54.65336741303993,48.277928451057825,62.808046925106666,54.65336741303993,54.65336741303993,0.5448625944314954,0.5448625944314954,0.5448625944314954,0.5448625944314954,0.5448625944314954,0.5448625944314954,0.0,0.0,0.0,55.19823000747142
2014-09-01,54.64120392051955,46.12340989961648,62.01486820703494,54.64120392051955,54.64120392051955,-0.42827799512760084,-0.42827799512760084,-0.42827799512760084,-0.42827799512760084,-0.42827799512760084,-0.42827799512760084,0.0,0.0,0.0,54.21292592539195
2014-10-01,54.62943279872564,46.814977823528416,62.072198674918496,54.62943279872564,54.62943279872564,-0.10212676114114155,-0.10212676114114155,-0.10212676114114155,-0.10212676114114155,-0.10212676114114155,-0.10212676114114155,0.0,0.0,0.0,54.527306037584495
2014-11-01,54.61726930620527,47.42136876178635,61.73329395073494,54.61726930620527,54.61726930620527,0.02276649559537105,0.02276649559537105,0.02276649559537105,0.02276649559537105,0.02276649559537105,0.02276649559537105,0.0,0.0,0.0,54.64003580180064
